,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode
641,27445072,5,,,False,,,,,,,,,,,,
642,27445072,6,,,False,,,,,,,,,,,,
643,27445072,7,,,False,,,,,,,,,,,,
644,27445072,8,product containing brinzolamide,brinzolamide,,1,,7,1,,,,,,CHEMICAL,,value_change
645,27445072,8,brimonidine product,brimonidine,,2,,15,2,,,,,,CHEMICAL,,value_change
646,27445072,8,product containing dorzolamide,dorzolamide,,3,,24,3,,,,,,CHEMICAL,,value_change
647,27445072,8,timolol product,timolol,False,4,0.0015908281784504652,31,4,,,,,,CHEMICAL,0.0,value_change
648,27445072,9,product containing dorzolamide,dorzolamide,,1,,17,1,,,,,,CHEMICAL,,value_change
649,27445072,9,timolol product,timolol,,2,,24,2,,,,,,CHEMICAL,,value_change
650,27445072,9,product containing brinzolamide,brinzolamide,,3,,37,3,,,,,,CHEMICAL,,value_change
651,27445072,9,brimonidine product,brimonidine,False,4,0.02009384147822857,45,4,,,,,,CHEMICAL,0.0,value_change
652,27445072,10,,,False,,,,,,,,,,,,
653,27445072,11,,,False,,,,,,,,,,,,
654,27445072,12,,,False,,,,,,,,,,,,
655,27445072,16,product containing brinzolamide,brinzolamide,,1,,2,1,,,,,,CHEMICAL,,value_change
656,27445072,16,brimonidine product,brimonidine,False,2,2.782303681669873e-06,10,2,,,,,,CHEMICAL,0.0,value_change
657,27445072,17,,,False,,,,,,,,,,,,
658,27445072,13,,,False,,,,,,,,,,,,
659,27445072,14,,,False,,,,,,,,,,,,
660,10664047,0,,,False,,,,,,,,,,,,
661,10664047,1,,,False,,,,,,,,,,,,
662,10664047,2,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
663,10664047,2,product containing dorzolamide,dorzolamide,,2,,11,2,,,,,,CHEMICAL,,value_change
664,10664047,2,timolol product,timolol,,3,,19,3,,,,,,CHEMICAL,,value_change
665,10664047,2,unspecified glaucoma,glaucoma,,4,,26,4,,,,,,DISEASE,,value_change
666,10664047,2,oht - ocular hypertension,ocular hypertension,False,5,0.002755136927589774,32,5,,,,,,DISEASE,0.0,value_change
667,10664047,3,,,False,,,,,,,,,,,,
668,10664047,4,,,False,,,,,,,,,,,,
669,10664047,5,product containing dorzolamide,dorzolamide,,1,,23,1,,,,,,CHEMICAL,,value_change
670,10664047,5,timolol product,timolol,,2,,30,2,,,,,,CHEMICAL,,value_change
671,10664047,5,timolol product,timolol,,3,,38,3,,,,,,CHEMICAL,,value_change
672,10664047,5,latanoprost product,latanoprost,,4,,43,4,,,,,,CHEMICAL,,value_change
673,10664047,5,unspecified glaucoma,glaucoma,,5,,52,5,,,,,,DISEASE,,value_change
674,10664047,5,timolol product,timolol,False,6,0.0036485306918621063,62,6,,,,,,CHEMICAL,0.0,value_change
675,10664047,6,,,False,,,,,,,,,,,,
676,10664047,7,timolol product,timolol,,1,,13,1,,,,,,CHEMICAL,,value_change
677,10664047,7,latanoprost product,latanoprost,False,2,0.0024887132458388805,34,2,,,,,,CHEMICAL,0.0,value_change
678,10664047,8,timolol product,timolol,,1,,10,1,,,,,,CHEMICAL,,value_change
679,10664047,8,product containing dorzolamide,dorzolamide,False,2,0.013626682572066784,23,2,,,,,,CHEMICAL,0.0,value_change
680,10664047,9,,,False,,,,,,,,,,,,
681,10664047,10,timolol product,timolol,,1,,4,1,,,,,,CHEMICAL,,value_change
682,10664047,10,latanoprost product,latanoprost,,2,,9,2,,,,,,CHEMICAL,,value_change
683,10664047,10,product containing dorzolamide,dorzolamide,,3,,52,3,,,,,,CHEMICAL,,value_change
684,10664047,10,timolol product,timolol,False,4,8.346283721039072e-05,59,4,,,,,,CHEMICAL,0.0,value_change
685,10664047,11,,,False,,,,,,,,,,,,
686,10664047,12,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
687,10664047,12,timolol product,timolol,False,2,1.0669076573321945e-06,35,2,,,,,,CHEMICAL,0.0,value_change
688,10664047,13,,,False,,,,,,,,,,,,
689,21851642,0,,,False,,,,,,,,,,,,
690,21851642,1,,,False,,,,,,,,,,,,
691,21851642,2,latanoprost product,latanoprost,,1,,12,1,,,,,,CHEMICAL,,value_change
692,21851642,2,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,value_change
693,21851642,2,oht - ocular hypertension,ocular hypertension,False,3,0.004719692748039961,35,3,,,,,,DISEASE,0.0,value_change
694,21851642,3,,,False,,,,,,,,,,,,
695,21851642,5,,,False,,,,,,,,,,,,
696,21851642,6,latanoprost product,latanoprost,,1,,35,1,,,,,,CHEMICAL,,value_change
697,21851642,6,timolol product,timolol,,2,,47,2,,,,,,CHEMICAL,,value_change
698,21851642,6,oht - ocular hypertension,ocular hypertension,False,3,0.004154898226261139,84,3,,,,,,DISEASE,0.0,value_change
699,21851642,7,latanoprost product,latanoprost,,1,,40,1,,,,,,CHEMICAL,,value_change
700,21851642,7,timolol product,timolol,False,2,0.01111497264355421,54,2,,,,,,CHEMICAL,0.0,value_change
701,21851642,8,,,False,,,,,,,,,,,,
702,21851642,9,,,False,,,,,,,,,,,,
703,21851642,10,,,False,,,,,,,,,,,,
704,21851642,11,,,False,,,,,,,,,,,,
705,21851642,13,latanoprost product,latanoprost,,1,,20,1,,,,,,CHEMICAL,,value_change
706,21851642,13,timolol product,timolol,False,2,2.0365414457046427e-05,30,2,,,,,,CHEMICAL,0.0,value_change
707,21851642,14,,,False,,,,,,,,,,,,
708,21851642,15,,,False,,,,,,,,,,,,
709,15857284,0,,,False,,,,,,,,,,,,
710,15857284,1,,,False,,,,,,,,,,,,
711,15857284,2,product containing brinzolamide,brinzolamide,,1,,6,1,,,,,,CHEMICAL,,value_change
712,15857284,2,product containing dorzolamide,dorzolamide,,2,,14,2,,,,,,CHEMICAL,,value_change
713,15857284,2,latanoprost product,latanoprost,,3,,27,3,,,,,,CHEMICAL,,value_change
714,15857284,2,unspecified glaucoma,glaucoma,False,4,0.000729793100617826,42,4,,,,,,DISEASE,0.0,value_change
715,15857284,3,,,False,,,,,,,,,,,,
716,15857284,4,,,False,,,,,,,,,,,,
717,15857284,5,product containing brinzolamide,brinzolamide,,1,,13,1,,,,,,CHEMICAL,,value_change
718,15857284,5,product containing dorzolamide,dorzolamide,False,2,0.0007335354457609355,21,2,,,,,,CHEMICAL,0.0,value_change
719,15857284,6,product containing brinzolamide,brinzolamide,,1,,13,1,,,,,,CHEMICAL,,value_change
720,15857284,6,product containing dorzolamide,dorzolamide,,2,,23,2,,,,,,CHEMICAL,,value_change
721,15857284,6,latanoprost product,latanoprost,,3,,38,3,,,,,,CHEMICAL,,value_change
722,15857284,6,unspecified glaucoma,glaucoma,False,4,0.0008486751466989517,53,4,,,,,,DISEASE,0.0,value_change
723,15857284,7,unspecified glaucoma,glaucoma,False,1,0.00022622761025559157,21,1,,,,,,DISEASE,0,value_change
724,15857284,8,product containing brinzolamide,brinzolamide,,1,,0,1,,,,,,CHEMICAL,,value_change
725,15857284,8,product containing dorzolamide,dorzolamide,,2,,15,2,,,,,,CHEMICAL,,value_change
726,15857284,8,latanoprost product,latanoprost,False,3,0.0008354396559298038,41,3,,,,,,CHEMICAL,0.0,value_change
727,15857284,9,product containing brinzolamide,brinzolamide,,1,,80,1,,,,,,CHEMICAL,,value_change
728,15857284,9,product containing dorzolamide,dorzolamide,False,2,0.00026423760573379695,88,2,,,,,,CHEMICAL,0.0,value_change
729,15857284,10,,,False,,,,,,,,,,,,
730,15857284,11,product containing dorzolamide,dorzolamide,,1,,19,1,,,,,,CHEMICAL,,value_change
731,15857284,11,product containing brinzolamide,brinzolamide,,2,,32,2,,,,,,CHEMICAL,,value_change
732,15857284,11,vision blurry,blurred vision,,3,,52,3,,,,,,DISEASE,,value_change
733,15857284,11,product containing dorzolamide,dorzolamide,,4,,59,4,,,,,,CHEMICAL,,value_change
734,15857284,11,product containing brinzolamide,brinzolamide,False,5,2.058754034806043e-05,68,5,,,,,,CHEMICAL,0.0,value_change
735,15857284,12,product containing brinzolamide,brinzolamide,,1,,8,1,,,,,,CHEMICAL,,value_change
736,15857284,12,product containing dorzolamide,dorzolamide,,2,,20,2,,,,,,CHEMICAL,,value_change
737,15857284,12,product containing brinzolamide,brinzolamide,,3,,34,3,,,,,,CHEMICAL,,value_change
738,15857284,12,product containing dorzolamide,dorzolamide,,4,,46,4,,,,,,CHEMICAL,,value_change
739,15857284,12,latanoprost product,latanoprost,False,5,1.439380298506876e-06,62,5,,,,,,CHEMICAL,0.0,value_change
740,15857284,13,,,False,,,,,,,,,,,,
741,22775229,0,,,False,,,,,,,,,,,,
742,22775229,1,,,False,,,,,,,,,,,,
743,22775229,3,latanoprost product,latanoprost,,1,,12,1,,,,,,CHEMICAL,,value_change
744,22775229,3,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,value_change
745,22775229,3,brimonidine product,brimonidine,,3,,24,3,,,,,,CHEMICAL,,value_change
746,22775229,3,timolol product,timolol,,4,,30,4,,,,,,CHEMICAL,,value_change
747,22775229,3,oht - ocular hypertension,ocular hypertension,False,5,7.596738100801304e-07,58,5,,,,,,DISEASE,0.0,value_change
748,22775229,4,,,False,,,,,,,,,,,,
749,22775229,5,unspecified glaucoma,glaucoma,False,1,1.978908130695345e-07,19,1,,,,,,DISEASE,0,value_change
750,22775229,6,,,False,,,,,,,,,,,,
751,22775229,7,latanoprost product,latanoprost,,1,,13,1,,,,,,CHEMICAL,,value_change
752,22775229,7,timolol product,timolol,,2,,25,2,,,,,,CHEMICAL,,value_change
753,22775229,7,brimonidine product,brimonidine,,3,,39,3,,,,,,CHEMICAL,,value_change
754,22775229,7,timolol product,timolol,False,4,1.480581629520472e-10,49,4,,,,,,CHEMICAL,0.0,value_change
755,22775229,8,oht - ocular hypertension,ocular hypertension,False,1,1.933178417345971e-08,37,1,,,,,,DISEASE,0,value_change
756,22775229,9,,,False,,,,,,,,,,,,
757,22775229,10,,,False,,,,,,,,,,,,
758,22775229,11,,,False,,,,,,,,,,,,
759,22775229,12,,,False,,,,,,,,,,,,
760,22775229,13,,,False,,,,,,,,,,,,
761,22775229,14,,,False,,,,,,,,,,,,
762,22775229,15,,,False,,,,,,,,,,,,
763,22775229,16,,,False,,,,,,,,,,,,
764,22775229,17,,,False,,,,,,,,,,,,
765,22775229,18,,,False,,,,,,,,,,,,
766,12383812,0,,,False,,,,,,,,,,,,
767,12383812,1,,,False,,,,,,,,,,,,
768,12383812,2,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,value_change
769,12383812,2,unspecified glaucoma,glaucoma,False,2,5.4304291552398354e-05,34,2,,,,,,DISEASE,0.0,value_change
770,12383812,3,,,False,,,,,,,,,,,,
771,12383812,4,unspecified glaucoma,glaucoma,,1,,29,1,,,,,,DISEASE,,value_change
772,12383812,4,latanoprost product,latanoprost,False,2,8.637765131425112e-05,48,2,,,,,,CHEMICAL,0.0,value_change
773,12383812,5,,,False,,,,,,,,,,,,
774,12383812,6,unspecified glaucoma,glaucoma,False,1,1.735883779474534e-05,37,1,,,,,,DISEASE,0,value_change
775,12383812,7,latanoprost product,latanoprost,False,1,0.00012587910168804228,20,1,,,,,,CHEMICAL,0,value_change
776,12383812,8,latanoprost product,latanoprost,False,1,5.889939347980544e-05,12,1,,,,,,CHEMICAL,0,value_change
777,12383812,9,,,False,,,,,,,,,,,,
778,12383812,10,latanoprost product,latanoprost,False,1,0.000633200746960938,45,1,,,,,,CHEMICAL,0,value_change
779,12383812,11,latanoprost product,latanoprost,False,1,0.000377676566131413,17,1,,,,,,CHEMICAL,0,value_change
780,12383812,12,latanoprost product,latanoprost,False,1,0.00030672334833070636,21,1,,,,,,CHEMICAL,0,value_change
781,12383812,13,,,False,,,,,,,,,,,,
782,12383812,14,latanoprost product,latanoprost,False,1,0.0001938232162501663,17,1,,,,,,CHEMICAL,0,value_change
783,12383812,15,latanoprost product,latanoprost,False,1,2.123581725754775e-05,25,1,,,,,,CHEMICAL,0,value_change
784,12383812,17,latanoprost product,latanoprost,False,1,8.905524737201631e-05,3,1,,,,,,CHEMICAL,0,value_change
785,12383812,18,latanoprost product,latanoprost,False,1,0.00021821167320013046,0,1,,,,,,CHEMICAL,0,value_change
786,12383812,19,latanoprost product,latanoprost,False,1,2.9209139029262587e-05,14,1,,,,,,CHEMICAL,0,value_change
787,12383812,20,,,False,,,,,,,,,,,,
788,12466165,0,,,False,,,,,,,,,,,,
789,12466165,1,,,False,,,,,,,,,,,,
790,12466165,2,latanoprost product,latanoprost,False,1,0.0001111814781324938,13,1,,,,,,CHEMICAL,0,value_change
791,12466165,3,,,False,,,,,,,,,,,,
792,12466165,4,,,False,,,,,,,,,,,,
793,12466165,5,latanoprost product,latanoprost,False,1,1.9535448245733278e-06,9,1,,,,,,CHEMICAL,0,value_change
794,12466165,6,,,False,,,,,,,,,,,,
795,12466165,7,,,False,,,,,,,,,,,,
796,12466165,8,,,False,,,,,,,,,,,,
797,12466165,9,latanoprost product,latanoprost,,1,,7,1,,,,,,CHEMICAL,,value_change
798,12466165,9,brimonidine product,brimonidine,,2,,20,2,,,,,,CHEMICAL,,value_change
799,12466165,9,brimonidine product,brimonidine,,3,,38,3,,,,,,CHEMICAL,,value_change
800,12466165,9,latanoprost product,latanoprost,False,4,1.8356719237999641e-06,50,4,,,,,,CHEMICAL,0.0,value_change
801,12466165,10,,,False,,,,,,,,,,,,
802,12466165,11,,,False,,,,,,,,,,,,
803,12466165,12,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,value_change
804,12466165,12,brimonidine product,brimonidine,False,2,0.0005698700551874936,9,2,,,,,,CHEMICAL,0.0,value_change
805,12466165,13,,,False,,,,,,,,,,,,
806,12466165,14,latanoprost product,latanoprost,,1,,0,1,,,,,,CHEMICAL,,value_change
807,12466165,14,brimonidine product,brimonidine,False,2,0.000562368833925575,13,2,,,,,,CHEMICAL,0.0,value_change
808,12466165,15,latanoprost product,latanoprost,,1,,24,1,,,,,,CHEMICAL,,value_change
809,12466165,15,brimonidine product,brimonidine,False,2,0.00036189440288580954,45,2,,,,,,CHEMICAL,0.0,value_change
810,12466165,16,latanoprost product,latanoprost,,1,,0,1,,,,,,CHEMICAL,,value_change
811,12466165,16,brimonidine product,brimonidine,False,2,0.00010941350774373859,25,2,,,,,,CHEMICAL,0.0,value_change
812,12466165,17,latanoprost product,latanoprost,,1,,4,1,,,,,,CHEMICAL,,value_change
813,12466165,17,brimonidine product,brimonidine,False,2,2.274068356200587e-05,23,2,,,,,,CHEMICAL,0.0,value_change
814,12466165,18,,,False,,,,,,,,,,,,
815,12466165,19,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,value_change
816,12466165,19,brimonidine product,brimonidine,False,2,2.294596197316423e-05,10,2,,,,,,CHEMICAL,0.0,value_change
817,12466165,20,brimonidine product,brimonidine,,1,,0,1,,,,,,CHEMICAL,,value_change
818,12466165,20,latanoprost product,latanoprost,,2,,17,2,,,,,,CHEMICAL,,value_change
819,12466165,20,latanoprost product,latanoprost,False,3,0.0,35,3,,,,,,CHEMICAL,0.0,value_change
820,12466165,21,latanoprost product,latanoprost,False,1,0.0,0,1,,,,,,CHEMICAL,0,value_change
821,12466165,22,,,False,,,,,,,,,,,,
822,20545217,0,,,False,,,,,,,,,,,,
823,20545217,1,,,False,,,,,,,,,,,,
824,20545217,2,tafluprost product,tafluprost,,1,,13,1,,,,,,CHEMICAL,,value_change
825,20545217,2,glaucoma normal tension,glaucoma,False,2,0.00023308575327973813,29,2,,,,,,DISEASE,0.0,value_change
826,20545217,3,,,False,,,,,,,,,,,,
827,20545217,4,,,False,,,,,,,,,,,,
828,20545217,5,tafluprost product,tafluprost,,1,,25,1,,,,,,CHEMICAL,,value_change
829,20545217,5,glaucoma normal tension,glaucoma,False,2,0.0008914192439988256,47,2,,,,,,DISEASE,0.0,value_change
830,20545217,6,,,False,,,,,,,,,,,,
831,20545217,7,tafluprost product,tafluprost,False,1,0.0003101552720181644,11,1,,,,,,CHEMICAL,0,value_change
832,20545217,8,,,False,,,,,,,,,,,,
833,20545217,9,tafluprost product,tafluprost,False,1,0.0007483371300622821,28,1,,,,,,CHEMICAL,0,value_change
834,20545217,10,tafluprost product,tafluprost,False,1,3.3366199204465374e-05,21,1,,,,,,CHEMICAL,0,value_change
835,20545217,11,tafluprost product,tafluprost,,1,,8,1,,,,,,CHEMICAL,,value_change
836,20545217,11,drug adverse reactions,adverse drug reactions,False,2,7.304264727281407e-05,27,2,,,,,,DISEASE,0.0,value_change
837,20545217,12,tafluprost product,tafluprost,False,1,0.0,6,1,,,,,,CHEMICAL,0,value_change
838,20545217,13,,,False,,,,,,,,,,,,
839,25533656,0,,,False,,,,,,,,,,,,
840,25533656,1,,,False,,,,,,,,,,,,
841,25533656,3,latanoprost product,latanoprost,False,1,0.0,0,1,,,,,,CHEMICAL,0,value_change
842,25533656,4,,,False,,,,,,,,,,,,
843,25533656,5,,,False,,,,,,,,,,,,
844,25533656,6,,,False,,,,,,,,,,,,
845,25533656,7,,,False,,,,,,,,,,,,
846,25533656,8,,,False,,,,,,,,,,,,
847,25533656,9,,,False,,,,,,,,,,,,
848,25533656,10,,,False,,,,,,,,,,,,
849,25533656,32,,,False,,,,,,,,,,,,
850,25533656,33,latanoprost product,latanoprost,False,1,0.00024723890237510204,36,1,,,,,,CHEMICAL,0,value_change
851,25533656,34,,,False,,,,,,,,,,,,
852,25533656,35,,,False,,,,,,,,,,,,
853,25533656,11,,,False,,,,,,,,,,,,
854,25533656,12,,,False,,,,,,,,,,,,
855,25533656,13,,,False,,,,,,,,,,,,
856,25533656,14,,,False,,,,,,,,,,,,
857,25533656,15,,,False,,,,,,,,,,,,
858,25533656,16,,,False,,,,,,,,,,,,
859,25533656,17,,,False,,,,,,,,,,,,
860,25533656,18,,,False,,,,,,,,,,,,
861,25533656,19,,,False,,,,,,,,,,,,
862,25533656,30,,,False,,,,,,,,,,,,
863,25533656,31,latanoprost product,latanoprost,False,1,6.28277994110249e-05,7,1,,,,,,CHEMICAL,0,value_change
864,25533656,37,,,False,,,,,,,,,,,,
865,25533656,39,,,False,,,,,,,,,,,,
866,25533656,40,latanoprost product,latanoprost,False,1,6.324349669739604e-05,24,1,,,,,,CHEMICAL,0,value_change
867,25533656,41,latanoprost product,latanoprost,False,1,0.0001038804548443295,29,1,,,,,,CHEMICAL,0,value_change
868,25533656,42,latanoprost product,latanoprost,False,1,1.2240605428814888e-05,8,1,,,,,,CHEMICAL,0,value_change
869,25533656,43,,,False,,,,,,,,,,,,
870,25533656,44,,,False,,,,,,,,,,,,
871,25533656,45,,,False,,,,,,,,,,,,
872,25533656,46,,,False,,,,,,,,,,,,
873,25533656,50,,,False,,,,,,,,,,,,
874,20429818,0,,,False,,,,,,,,,,,,
875,20429818,1,,,False,,,,,,,,,,,,
876,20429818,2,brimonidine product,brimonidine,,1,,14,1,,,,,,CHEMICAL,,value_change
877,20429818,2,timolol product,timolol,,2,,20,2,,,,,,CHEMICAL,,value_change
878,20429818,2,product containing dorzolamide,dorzolamide,,3,,25,3,,,,,,CHEMICAL,,value_change
879,20429818,2,timolol product,timolol,True,4,0.05564131587743759,32,4,,,,,,CHEMICAL,10.0,value_change
880,20429818,3,,,False,,,,,,,,,,,,
881,20429818,4,,,False,,,,,,,,,,,,
882,20429818,5,brimonidine product,brimonidine,,1,,4,1,,,,,,CHEMICAL,,value_change
883,20429818,5,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,value_change
884,20429818,5,product containing dorzolamide,dorzolamide,,3,,26,3,,,,,,CHEMICAL,,value_change
885,20429818,5,timolol product,timolol,True,4,0.05561985820531845,33,4,,,,,,CHEMICAL,10.0,value_change
886,20429818,6,,,False,,,,,,,,,,,,
887,20429818,7,maleate timolol,timolol maleate,False,1,1.421961144387751e-07,6,1,,,,,,CHEMICAL,0,value_change
888,20429818,8,,,False,,,,,,,,,,,,
889,20429818,9,,,False,,,,,,,,,,,,
890,20429818,10,,,False,,,,,,,,,,,,
891,20429818,12,,,False,,,,,,,,,,,,
892,20429818,13,timolol product,timolol,False,1,0.00017877535719890147,30,1,,,,,,CHEMICAL,0,value_change
893,20429818,14,,,False,,,,,,,,,,,,
894,20429818,15,,,False,,,,,,,,,,,,
895,20429818,16,,,False,,,,,,,,,,,,
896,20429818,17,,,False,,,,,,,,,,,,
897,20429818,18,,,False,,,,,,,,,,,,
898,20429818,20,,,False,,,,,,,,,,,,
899,20429818,21,,,False,,,,,,,,,,,,
900,20429818,22,,,False,,,,,,,,,,,,
901,12483094,0,,,False,,,,,,,,,,,,
902,12483094,1,,,False,,,,,,,,,,,,
903,12483094,2,latanoprost product,latanoprost,,1,,5,1,,,,,,CHEMICAL,,value_change
904,12483094,2,product containing unoprostone isopropyl,isopropyl unoprostone,,2,,12,2,,,,,,CHEMICAL,,value_change
905,12483094,2,oht - ocular hypertension,ocular hypertension,False,3,0.00016387811047025025,34,3,,,,,,DISEASE,0.0,value_change
906,12483094,3,unspecified glaucoma,glaucoma,False,1,6.150496483314782e-05,28,1,,,,,,DISEASE,0,value_change
907,12483094,4,,,False,,,,,,,,,,,,
908,12483094,5,latanoprost product,latanoprost,,1,,9,1,,,,,,CHEMICAL,,value_change
909,12483094,5,product containing unoprostone isopropyl,unoprostone,,2,,20,2,,,,,,CHEMICAL,,value_change
910,12483094,5,oht - ocular hypertension,ocular hypertension,False,3,0.0001639366237213835,47,3,,,,,,DISEASE,0.0,value_change
911,12483094,6,,,False,,,,,,,,,,,,
912,12483094,7,,,False,,,,,,,,,,,,
913,12483094,8,latanoprost product,latanoprost,False,1,3.1032432161737233e-05,6,1,,,,,,CHEMICAL,0,value_change
914,12483094,9,,,False,,,,,,,,,,,,
915,12483094,11,latanoprost product,latanoprost,False,1,0.0001470754068577662,10,1,,,,,,CHEMICAL,0,value_change
916,12483094,12,latanoprost product,latanoprost,False,1,8.916367369238287e-05,52,1,,,,,,CHEMICAL,0,value_change
917,12483094,13,latanoprost product,latanoprost,False,1,1.3228734133008402e-05,6,1,,,,,,CHEMICAL,0,value_change
918,12483094,14,latanoprost product,latanoprost,False,1,8.237240399466828e-05,16,1,,,,,,CHEMICAL,0,value_change
919,12483094,15,,,False,,,,,,,,,,,,
920,12483094,16,latanoprost product,latanoprost,False,1,1.2472059097490273e-05,2,1,,,,,,CHEMICAL,0,value_change
921,12483094,17,,,False,,,,,,,,,,,,
922,12660585,0,,,False,,,,,,,,,,,,
923,12660585,1,,,False,,,,,,,,,,,,
924,12660585,2,,,False,,,,,,,,,,,,
925,12660585,3,,,False,,,,,,,,,,,,
926,12660585,4,,,False,,,,,,,,,,,,
927,12660585,5,,,False,,,,,,,,,,,,
928,12660585,6,,,False,,,,,,,,,,,,
929,12660585,7,,,False,,,,,,,,,,,,
930,12660585,8,,,False,,,,,,,,,,,,
931,12660585,9,,,False,,,,,,,,,,,,
932,12660585,10,,,False,,,,,,,,,,,,
933,12660585,11,,,False,,,,,,,,,,,,
934,12660585,12,open cleft glaucoma,glaucoma,True,1,0.10096079111099243,9,1,,,,,,DISEASE,6,value_change
935,12660585,13,,,False,,,,,,,,,,,,
936,12660585,14,,,False,,,,,,,,,,,,
937,12660585,15,,,False,,,,,,,,,,,,
938,12660585,17,secondary / other glaucoma,glaucoma,True,1,0.6813522577285767,13,1,,,,,,DISEASE,2,value_change
939,12660585,18,,,False,,,,,,,,,,,,
940,12660585,19,,,False,,,,,,,,,,,,
941,12660585,20,,,False,,,,,,,,,,,,
942,12660585,21,,,False,,,,,,,,,,,,
943,12660585,22,,,False,,,,,,,,,,,,
944,12660585,23,,,False,,,,,,,,,,,,
945,12660585,24,,,False,,,,,,,,,,,,
946,12660585,25,,,False,,,,,,,,,,,,
947,12660585,32,vision blurry,blurred vision,False,1,8.888036973075941e-07,1,1,,,,,,DISEASE,0,value_change
948,12660585,33,subjective vertigo,vertigo,,1,,16,1,,,,,,DISEASE,,value_change
949,12660585,33,punctate keratitis,keratitis,False,2,6.398775440175086e-06,24,2,,,,,,DISEASE,0.0,value_change
950,12660585,34,,,False,,,,,,,,,,,,
951,12660585,35,,,False,,,,,,,,,,,,
952,12660585,36,,,False,,,,,,,,,,,,
953,12660585,37,unspecified glaucoma,glaucoma,False,1,1.7955833300220547e-06,26,1,,,,,,DISEASE,0,value_change
954,12660585,38,,,False,,,,,,,,,,,,
955,12660585,26,,,False,,,,,,,,,,,,
956,12660585,27,,,False,,,,,,,,,,,,
957,12660585,28,,,False,,,,,,,,,,,,
958,12660585,29,,,False,,,,,,,,,,,,
959,12660585,30,,,False,,,,,,,,,,,,
960,12660585,31,stinging sensation,stinging,False,1,2.453874913044274e-06,4,1,,,,,,DISEASE,0,value_change
961,1524115,0,,,False,,,,,,,,,,,,
962,1524115,1,,,False,,,,,,,,,,,,
963,1524115,2,product containing levobunolol,levobunolol,False,1,0.0001650114281801507,5,1,,,,,,CHEMICAL,0,value_change
964,1524115,3,,,False,,,,,,,,,,,,
965,1524115,4,,,False,,,,,,,,,,,,
966,1524115,5,product containing levobunolol,levobunolol,,1,,20,1,,,,,,CHEMICAL,,value_change
967,1524115,5,unspecified glaucoma,glaucoma,False,2,0.0013319830177351832,65,2,,,,,,DISEASE,0.0,value_change
968,1524115,6,,,False,,,,,,,,,,,,
969,1524115,7,product containing levobunolol,levobunolol,False,1,0.00019869209791067988,7,1,,,,,,CHEMICAL,0,value_change
970,1524115,8,product containing levobunolol,levobunolol,False,1,0.0002765487297438085,12,1,,,,,,CHEMICAL,0,value_change
971,1524115,9,,,False,,,,,,,,,,,,
972,1524115,10,unspecified glaucoma,glaucoma,False,1,4.6968780225142837e-05,6,1,,,,,,DISEASE,0,value_change
973,1524115,11,,,False,,,,,,,,,,,,
974,1524115,12,,,False,,,,,,,,,,,,
975,1524115,13,,,False,,,,,,,,,,,,
976,25432143,0,,,False,,,,,,,,,,,,
977,25432143,1,,,False,,,,,,,,,,,,
978,25432143,2,travoprost product,travoprost,,1,,15,1,,,,,,CHEMICAL,,value_change
979,25432143,2,bimatoprost product,bimatoprost,,2,,27,2,,,,,,CHEMICAL,,value_change
980,25432143,2,oht - ocular hypertension,ocular hypertension,False,3,0.0006344456342048943,48,3,,,,,,DISEASE,0.0,value_change
981,25432143,3,,,False,,,,,,,,,,,,
982,25432143,4,,,False,,,,,,,,,,,,
983,25432143,6,,,False,,,,,,,,,,,,
984,25432143,7,pg - prostaglandin,prostaglandin,False,1,0.00011534294026205316,9,1,,,,,,CHEMICAL,0,value_change
985,25432143,8,oht - ocular hypertension,ocular hypertension,False,1,1.0079413186758757e-05,66,1,,,,,,DISEASE,0,value_change
986,25432143,9,,,False,,,,,,,,,,,,
987,25432143,10,,,False,,,,,,,,,,,,
988,25432143,11,,,False,,,,,,,,,,,,
989,25432143,12,,,False,,,,,,,,,,,,
990,25432143,14,atopic conjunctivitis,allergic conjunctivitis,False,1,0.00015480890579055995,7,1,,,,,,DISEASE,0,value_change
991,25432143,15,,,False,,,,,,,,,,,,
992,25432143,16,,,False,,,,,,,,,,,,
993,25432143,17,,,False,,,,,,,,,,,,
994,25432143,19,hyperaemia,hyperemia,False,1,9.119150490732864e-06,25,1,,,,,,DISEASE,0,value_change
995,25432143,20,,,False,,,,,,,,,,,,
996,25432143,21,,,False,,,,,,,,,,,,
997,25432143,23,,,False,,,,,,,,,,,,
998,8694726,0,,,False,,,,,,,,,,,,
999,8694726,1,,,False,,,,,,,,,,,,
1000,8694726,2,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,value_change
