,abstract_id,sentence_index,synonym_tokens,original_tokens,attack_successful,num_changed,divergence,token_index,num_queries,changed_sentences,num_entities_changed,synonym_prob,semantic_sim,attack_type,type,num_changes_in_pred,comp_mode,num_entites_changed
655,27445072,16,product containing brinzolamide,brinzolamide,,1,,2,1,,,,,,CHEMICAL,,,
656,27445072,16,brimonidine product,brimonidine,True,2,11.199926376342773,10,2,[17],,,,,CHEMICAL,,,1.0
657,27445072,17,,,False,,,,,,,,,,,,,
658,27445072,13,,,False,,,,,,,,,,,,,
659,27445072,14,,,False,,,,,,,,,,,,,
660,10664047,0,,,False,,,,,,,,,,,,,
661,10664047,1,,,False,,,,,,,,,,,,,
662,10664047,2,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
663,10664047,2,product containing dorzolamide,dorzolamide,,2,,11,2,,,,,,CHEMICAL,,,
664,10664047,2,timolol product,timolol,,3,,19,3,,,,,,CHEMICAL,,,
665,10664047,2,unspecified glaucoma,glaucoma,,4,,26,4,,,,,,DISEASE,,,
666,10664047,2,oht - ocular hypertension,ocular hypertension,True,5,24.695194244384766,32,5,[2],,,,,DISEASE,,,2.0
667,10664047,3,,,False,,,,,,,,,,,,,
668,10664047,4,,,False,,,,,,,,,,,,,
669,10664047,5,product containing dorzolamide,dorzolamide,,1,,23,1,,,,,,CHEMICAL,,,
670,10664047,5,timolol product,timolol,,2,,30,2,,,,,,CHEMICAL,,,
671,10664047,5,timolol product,timolol,,3,,38,3,,,,,,CHEMICAL,,,
672,10664047,5,latanoprost product,latanoprost,,4,,43,4,,,,,,CHEMICAL,,,
673,10664047,5,unspecified glaucoma,glaucoma,,5,,52,5,,,,,,DISEASE,,,
674,10664047,5,timolol product,timolol,True,6,18.802196502685547,62,6,[5],,,,,CHEMICAL,,,5.0
675,10664047,6,,,False,,,,,,,,,,,,,
676,10664047,7,timolol product,timolol,,1,,13,1,,,,,,CHEMICAL,,,
677,10664047,7,latanoprost product,latanoprost,False,2,6.825518608093262,34,2,[],,,,,CHEMICAL,,,0.0
678,10664047,8,timolol product,timolol,,1,,10,1,,,,,,CHEMICAL,,,
679,10664047,8,product containing dorzolamide,dorzolamide,False,2,4.304718971252441,23,2,[],,,,,CHEMICAL,,,0.0
680,10664047,9,,,False,,,,,,,,,,,,,
681,10664047,10,timolol product,timolol,,1,,4,1,,,,,,CHEMICAL,,,
682,10664047,10,latanoprost product,latanoprost,,2,,9,2,,,,,,CHEMICAL,,,
683,10664047,10,product containing dorzolamide,dorzolamide,,3,,52,3,,,,,,CHEMICAL,,,
684,10664047,10,timolol product,timolol,False,4,20.517993927001953,59,4,[],,,,,CHEMICAL,,,0.0
685,10664047,11,,,False,,,,,,,,,,,,,
686,10664047,12,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
687,10664047,12,timolol product,timolol,False,2,6.5182294845581055,35,2,[],,,,,CHEMICAL,,,0.0
688,10664047,13,,,False,,,,,,,,,,,,,
689,21851642,0,,,False,,,,,,,,,,,,,
690,21851642,1,,,False,,,,,,,,,,,,,
691,21851642,2,latanoprost product,latanoprost,,1,,12,1,,,,,,CHEMICAL,,,
692,21851642,2,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,,
693,21851642,2,oht - ocular hypertension,ocular hypertension,False,3,24.981700897216797,35,3,[],,,,,DISEASE,,,0.0
694,21851642,3,,,False,,,,,,,,,,,,,
695,21851642,5,,,False,,,,,,,,,,,,,
696,21851642,6,latanoprost product,latanoprost,,1,,35,1,,,,,,CHEMICAL,,,
697,21851642,6,timolol product,timolol,,2,,47,2,,,,,,CHEMICAL,,,
698,21851642,6,oht - ocular hypertension,ocular hypertension,True,3,14.607495307922363,84,3,[7],,,,,DISEASE,,,1.0
699,21851642,7,latanoprost product,latanoprost,,1,,40,1,,,,,,CHEMICAL,,,
700,21851642,7,timolol product,timolol,False,2,4.852321624755859,54,2,[],,,,,CHEMICAL,,,0.0
701,21851642,8,,,False,,,,,,,,,,,,,
702,21851642,9,,,False,,,,,,,,,,,,,
703,21851642,10,,,False,,,,,,,,,,,,,
704,21851642,11,,,False,,,,,,,,,,,,,
705,21851642,13,latanoprost product,latanoprost,,1,,20,1,,,,,,CHEMICAL,,,
706,21851642,13,timolol product,timolol,False,2,7.106662750244141,30,2,[],,,,,CHEMICAL,,,0.0
707,21851642,14,,,False,,,,,,,,,,,,,
708,21851642,15,,,False,,,,,,,,,,,,,
709,15857284,0,,,False,,,,,,,,,,,,,
710,15857284,1,,,False,,,,,,,,,,,,,
711,15857284,2,product containing brinzolamide,brinzolamide,,1,,6,1,,,,,,CHEMICAL,,,
712,15857284,2,product containing dorzolamide,dorzolamide,,2,,14,2,,,,,,CHEMICAL,,,
713,15857284,2,latanoprost product,latanoprost,,3,,27,3,,,,,,CHEMICAL,,,
714,15857284,2,unspecified glaucoma,glaucoma,True,4,24.150440216064453,42,4,[2],,,,,DISEASE,,,3.0
715,15857284,3,,,False,,,,,,,,,,,,,
716,15857284,4,,,False,,,,,,,,,,,,,
717,15857284,5,product containing brinzolamide,brinzolamide,,1,,13,1,,,,,,CHEMICAL,,,
718,15857284,5,product containing dorzolamide,dorzolamide,False,2,17.647167205810547,21,2,[],,,,,CHEMICAL,,,0.0
719,15857284,6,product containing brinzolamide,brinzolamide,,1,,13,1,,,,,,CHEMICAL,,,
720,15857284,6,product containing dorzolamide,dorzolamide,,2,,23,2,,,,,,CHEMICAL,,,
721,15857284,6,latanoprost product,latanoprost,,3,,38,3,,,,,,CHEMICAL,,,
722,15857284,6,unspecified glaucoma,glaucoma,True,4,15.979925155639648,53,4,[6],,,,,DISEASE,,,2.0
723,15857284,7,unspecified glaucoma,glaucoma,True,1,9.23516845703125,21,1,[7],,,,,DISEASE,,,1.0
724,15857284,8,product containing brinzolamide,brinzolamide,,1,,0,1,,,,,,CHEMICAL,,,
725,15857284,8,product containing dorzolamide,dorzolamide,,2,,15,2,,,,,,CHEMICAL,,,
726,15857284,8,latanoprost product,latanoprost,True,3,12.221465110778809,41,3,[8],,,,,CHEMICAL,,,2.0
727,15857284,9,product containing brinzolamide,brinzolamide,,1,,80,1,,,,,,CHEMICAL,,,
728,15857284,9,product containing dorzolamide,dorzolamide,False,2,1.086592674255371,88,2,[],,,,,CHEMICAL,,,0.0
729,15857284,10,,,False,,,,,,,,,,,,,
730,15857284,11,product containing dorzolamide,dorzolamide,,1,,19,1,,,,,,CHEMICAL,,,
731,15857284,11,product containing brinzolamide,brinzolamide,,2,,32,2,,,,,,CHEMICAL,,,
732,15857284,11,blurry vision,blurred vision,,3,,52,3,,,,,,DISEASE,,,
733,15857284,11,product containing dorzolamide,dorzolamide,,4,,59,4,,,,,,CHEMICAL,,,
734,15857284,11,product containing brinzolamide,brinzolamide,True,5,18.199398040771484,68,5,[10],,,,,CHEMICAL,,,1.0
735,15857284,12,product containing brinzolamide,brinzolamide,,1,,8,1,,,,,,CHEMICAL,,,
736,15857284,12,product containing dorzolamide,dorzolamide,,2,,20,2,,,,,,CHEMICAL,,,
737,15857284,12,product containing brinzolamide,brinzolamide,,3,,34,3,,,,,,CHEMICAL,,,
738,15857284,12,product containing dorzolamide,dorzolamide,,4,,46,4,,,,,,CHEMICAL,,,
739,15857284,12,latanoprost product,latanoprost,False,5,13.360532760620117,62,5,[],,,,,CHEMICAL,,,0.0
740,15857284,13,,,False,,,,,,,,,,,,,
741,22775229,0,,,False,,,,,,,,,,,,,
742,22775229,1,,,False,,,,,,,,,,,,,
743,22775229,3,latanoprost product,latanoprost,,1,,12,1,,,,,,CHEMICAL,,,
744,22775229,3,timolol product,timolol,,2,,19,2,,,,,,CHEMICAL,,,
745,22775229,3,brimonidine product,brimonidine,,3,,24,3,,,,,,CHEMICAL,,,
746,22775229,3,timolol product,timolol,,4,,30,4,,,,,,CHEMICAL,,,
747,22775229,3,oht - ocular hypertension,ocular hypertension,False,5,22.16581153869629,58,5,[],,,,,DISEASE,,,0.0
748,22775229,4,,,False,,,,,,,,,,,,,
749,22775229,5,unspecified glaucoma,glaucoma,False,1,8.37572956085205,19,1,[],,,,,DISEASE,,,0.0
750,22775229,6,,,False,,,,,,,,,,,,,
751,22775229,7,latanoprost product,latanoprost,,1,,13,1,,,,,,CHEMICAL,,,
752,22775229,7,timolol product,timolol,,2,,25,2,,,,,,CHEMICAL,,,
753,22775229,7,brimonidine product,brimonidine,,3,,39,3,,,,,,CHEMICAL,,,
754,22775229,7,timolol product,timolol,False,4,7.926804542541504,49,4,[],,,,,CHEMICAL,,,0.0
755,22775229,8,oht - ocular hypertension,ocular hypertension,False,1,2.2721571922302246,37,1,[],,,,,DISEASE,,,0.0
756,22775229,9,,,False,,,,,,,,,,,,,
757,22775229,10,,,False,,,,,,,,,,,,,
758,22775229,11,,,False,,,,,,,,,,,,,
759,22775229,12,,,False,,,,,,,,,,,,,
760,22775229,13,,,False,,,,,,,,,,,,,
761,22775229,14,,,False,,,,,,,,,,,,,
762,22775229,15,,,False,,,,,,,,,,,,,
763,22775229,16,,,False,,,,,,,,,,,,,
764,22775229,17,,,False,,,,,,,,,,,,,
765,22775229,18,,,False,,,,,,,,,,,,,
766,12383812,0,,,False,,,,,,,,,,,,,
767,12383812,1,,,False,,,,,,,,,,,,,
768,12383812,2,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,,
769,12383812,2,unspecified glaucoma,glaucoma,False,2,13.90874195098877,34,2,[],,,,,DISEASE,,,0.0
770,12383812,3,,,False,,,,,,,,,,,,,
771,12383812,4,unspecified glaucoma,glaucoma,,1,,29,1,,,,,,DISEASE,,,
772,12383812,4,latanoprost product,latanoprost,False,2,10.665929794311523,48,2,[],,,,,CHEMICAL,,,0.0
773,12383812,5,,,False,,,,,,,,,,,,,
774,12383812,6,unspecified glaucoma,glaucoma,False,1,5.2844953536987305,37,1,[],,,,,DISEASE,,,0.0
775,12383812,7,latanoprost product,latanoprost,False,1,2.714968204498291,20,1,[],,,,,CHEMICAL,,,0.0
776,12383812,8,latanoprost product,latanoprost,False,1,1.585261583328247,12,1,[],,,,,CHEMICAL,,,0.0
777,12383812,9,,,False,,,,,,,,,,,,,
778,12383812,10,latanoprost product,latanoprost,False,1,12.574264526367188,45,1,[],,,,,CHEMICAL,,,0.0
779,12383812,11,latanoprost product,latanoprost,False,1,11.005463600158691,17,1,[],,,,,CHEMICAL,,,0.0
780,12383812,12,latanoprost product,latanoprost,False,1,8.774248123168945,21,1,[],,,,,CHEMICAL,,,0.0
781,12383812,13,,,False,,,,,,,,,,,,,
782,12383812,14,latanoprost product,latanoprost,False,1,5.381875038146973,17,1,[],,,,,CHEMICAL,,,0.0
783,12383812,15,latanoprost product,latanoprost,False,1,2.6765613555908203,25,1,[],,,,,CHEMICAL,,,0.0
784,12383812,17,latanoprost product,latanoprost,False,1,0.9805195927619934,3,1,[],,,,,CHEMICAL,,,0.0
785,12383812,18,latanoprost product,latanoprost,False,1,6.480737686157227,0,1,[],,,,,CHEMICAL,,,0.0
786,12383812,19,latanoprost product,latanoprost,False,1,3.7438695430755615,14,1,[],,,,,CHEMICAL,,,0.0
787,12383812,20,,,False,,,,,,,,,,,,,
788,12466165,0,,,False,,,,,,,,,,,,,
789,12466165,1,,,False,,,,,,,,,,,,,
790,12466165,2,latanoprost product,latanoprost,False,1,10.43130874633789,13,1,[],,,,,CHEMICAL,,,0.0
791,12466165,3,,,False,,,,,,,,,,,,,
792,12466165,4,,,False,,,,,,,,,,,,,
793,12466165,5,latanoprost product,latanoprost,False,1,6.347771644592285,9,1,[],,,,,CHEMICAL,,,0.0
794,12466165,6,,,False,,,,,,,,,,,,,
795,12466165,7,,,False,,,,,,,,,,,,,
796,12466165,8,,,False,,,,,,,,,,,,,
797,12466165,9,latanoprost product,latanoprost,,1,,7,1,,,,,,CHEMICAL,,,
798,12466165,9,brimonidine product,brimonidine,,2,,20,2,,,,,,CHEMICAL,,,
799,12466165,9,brimonidine product,brimonidine,,3,,38,3,,,,,,CHEMICAL,,,
800,12466165,9,latanoprost product,latanoprost,False,4,2.9334850311279297,50,4,[],,,,,CHEMICAL,,,0.0
801,12466165,10,,,False,,,,,,,,,,,,,
802,12466165,11,,,False,,,,,,,,,,,,,
803,12466165,12,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
804,12466165,12,brimonidine product,brimonidine,False,2,18.74410629272461,9,2,[],,,,,CHEMICAL,,,0.0
805,12466165,13,,,False,,,,,,,,,,,,,
806,12466165,14,latanoprost product,latanoprost,,1,,0,1,,,,,,CHEMICAL,,,
807,12466165,14,brimonidine product,brimonidine,False,2,14.967353820800781,13,2,[],,,,,CHEMICAL,,,0.0
808,12466165,15,latanoprost product,latanoprost,,1,,24,1,,,,,,CHEMICAL,,,
809,12466165,15,brimonidine product,brimonidine,False,2,6.116643905639648,45,2,[],,,,,CHEMICAL,,,0.0
810,12466165,16,latanoprost product,latanoprost,,1,,0,1,,,,,,CHEMICAL,,,
811,12466165,16,brimonidine product,brimonidine,False,2,5.009435653686523,25,2,[],,,,,CHEMICAL,,,0.0
812,12466165,17,latanoprost product,latanoprost,,1,,4,1,,,,,,CHEMICAL,,,
813,12466165,17,brimonidine product,brimonidine,False,2,3.0317697525024414,23,2,[],,,,,CHEMICAL,,,0.0
814,12466165,18,,,False,,,,,,,,,,,,,
815,12466165,19,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,,
816,12466165,19,brimonidine product,brimonidine,False,2,1.1008081436157227,10,2,[],,,,,CHEMICAL,,,0.0
817,12466165,20,brimonidine product,brimonidine,,1,,0,1,,,,,,CHEMICAL,,,
818,12466165,20,latanoprost product,latanoprost,,2,,17,2,,,,,,CHEMICAL,,,
819,12466165,20,latanoprost product,latanoprost,False,3,6.519515514373779,35,3,[],,,,,CHEMICAL,,,0.0
820,12466165,21,latanoprost product,latanoprost,False,1,3.5452513694763184,0,1,[],,,,,CHEMICAL,,,0.0
821,12466165,22,,,False,,,,,,,,,,,,,
822,20545217,0,,,False,,,,,,,,,,,,,
823,20545217,1,,,False,,,,,,,,,,,,,
824,20545217,2,tafluprost product,tafluprost,,1,,13,1,,,,,,CHEMICAL,,,
825,20545217,2,glaucoma normal tension,glaucoma,True,2,15.943470001220703,29,2,[2],,,,,DISEASE,,,3.0
826,20545217,3,,,False,,,,,,,,,,,,,
827,20545217,4,,,False,,,,,,,,,,,,,
828,20545217,5,tafluprost product,tafluprost,,1,,25,1,,,,,,CHEMICAL,,,
829,20545217,5,glaucoma normal tension,glaucoma,False,2,10.688308715820312,47,2,[],,,,,DISEASE,,,0.0
830,20545217,6,,,False,,,,,,,,,,,,,
831,20545217,7,tafluprost product,tafluprost,False,1,7.842353820800781,11,1,[],,,,,CHEMICAL,,,0.0
832,20545217,8,,,False,,,,,,,,,,,,,
833,20545217,9,tafluprost product,tafluprost,False,1,4.854048728942871,28,1,[],,,,,CHEMICAL,,,0.0
834,20545217,10,tafluprost product,tafluprost,False,1,1.8456165790557861,21,1,[],,,,,CHEMICAL,,,0.0
835,20545217,11,tafluprost product,tafluprost,,1,,8,1,,,,,,CHEMICAL,,,
836,20545217,11,drug adverse reactions,adverse drug reactions,False,2,1.0429387092590332,27,2,[],,,,,DISEASE,,,0.0
837,20545217,12,tafluprost product,tafluprost,False,1,9.46225357055664,6,1,[],,,,,CHEMICAL,,,0.0
838,20545217,13,,,False,,,,,,,,,,,,,
839,25533656,0,,,False,,,,,,,,,,,,,
840,25533656,1,,,False,,,,,,,,,,,,,
841,25533656,3,latanoprost product,latanoprost,False,1,10.158968925476074,0,1,[],,,,,CHEMICAL,,,0.0
842,25533656,4,,,False,,,,,,,,,,,,,
843,25533656,5,,,False,,,,,,,,,,,,,
844,25533656,6,,,False,,,,,,,,,,,,,
845,25533656,7,,,False,,,,,,,,,,,,,
846,25533656,8,,,False,,,,,,,,,,,,,
847,25533656,9,,,False,,,,,,,,,,,,,
848,25533656,10,,,False,,,,,,,,,,,,,
849,25533656,32,,,False,,,,,,,,,,,,,
850,25533656,33,latanoprost product,latanoprost,False,1,2.508086681365967,36,1,[],,,,,CHEMICAL,,,0.0
851,25533656,34,,,False,,,,,,,,,,,,,
852,25533656,35,,,False,,,,,,,,,,,,,
853,25533656,11,,,False,,,,,,,,,,,,,
854,25533656,12,,,False,,,,,,,,,,,,,
855,25533656,13,,,False,,,,,,,,,,,,,
856,25533656,14,,,False,,,,,,,,,,,,,
857,25533656,15,,,False,,,,,,,,,,,,,
858,25533656,16,,,False,,,,,,,,,,,,,
859,25533656,17,,,False,,,,,,,,,,,,,
860,25533656,18,,,False,,,,,,,,,,,,,
861,25533656,19,,,False,,,,,,,,,,,,,
862,25533656,30,,,False,,,,,,,,,,,,,
863,25533656,31,latanoprost product,latanoprost,False,1,5.400964736938477,7,1,[],,,,,CHEMICAL,,,0.0
864,25533656,37,,,False,,,,,,,,,,,,,
865,25533656,39,,,False,,,,,,,,,,,,,
866,25533656,40,latanoprost product,latanoprost,False,1,10.147603988647461,24,1,[],,,,,CHEMICAL,,,0.0
867,25533656,41,latanoprost product,latanoprost,False,1,7.229119300842285,29,1,[],,,,,CHEMICAL,,,0.0
868,25533656,42,latanoprost product,latanoprost,False,1,4.832305431365967,8,1,[],,,,,CHEMICAL,,,0.0
869,25533656,43,,,False,,,,,,,,,,,,,
870,25533656,44,,,False,,,,,,,,,,,,,
871,25533656,45,,,False,,,,,,,,,,,,,
872,25533656,46,,,False,,,,,,,,,,,,,
873,25533656,50,,,False,,,,,,,,,,,,,
874,20429818,0,,,False,,,,,,,,,,,,,
875,20429818,1,,,False,,,,,,,,,,,,,
876,20429818,2,brimonidine product,brimonidine,,1,,14,1,,,,,,CHEMICAL,,,
877,20429818,2,timolol product,timolol,,2,,20,2,,,,,,CHEMICAL,,,
878,20429818,2,product containing dorzolamide,dorzolamide,,3,,25,3,,,,,,CHEMICAL,,,
879,20429818,2,timolol product,timolol,False,4,56.546661376953125,32,4,[],,,,,CHEMICAL,,,0.0
880,20429818,3,,,False,,,,,,,,,,,,,
881,20429818,4,,,False,,,,,,,,,,,,,
882,20429818,5,brimonidine product,brimonidine,,1,,4,1,,,,,,CHEMICAL,,,
883,20429818,5,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,,
884,20429818,5,product containing dorzolamide,dorzolamide,,3,,26,3,,,,,,CHEMICAL,,,
885,20429818,5,timolol product,timolol,False,4,49.61872863769531,33,4,[],,,,,CHEMICAL,,,0.0
886,20429818,6,,,False,,,,,,,,,,,,,
887,20429818,7,maleate timolol,timolol maleate,False,1,0.10093531757593155,6,1,[],,,,,CHEMICAL,,,0.0
888,20429818,8,,,False,,,,,,,,,,,,,
889,20429818,9,,,False,,,,,,,,,,,,,
890,20429818,10,,,False,,,,,,,,,,,,,
891,20429818,12,,,False,,,,,,,,,,,,,
892,20429818,13,timolol product,timolol,False,1,21.038780212402344,30,1,[],,,,,CHEMICAL,,,0.0
893,20429818,14,,,False,,,,,,,,,,,,,
894,20429818,15,,,False,,,,,,,,,,,,,
895,20429818,16,,,False,,,,,,,,,,,,,
896,20429818,17,,,False,,,,,,,,,,,,,
897,20429818,18,,,False,,,,,,,,,,,,,
898,20429818,20,,,False,,,,,,,,,,,,,
899,20429818,21,,,False,,,,,,,,,,,,,
900,20429818,22,,,False,,,,,,,,,,,,,
901,12483094,0,,,False,,,,,,,,,,,,,
902,12483094,1,,,False,,,,,,,,,,,,,
903,12483094,2,latanoprost product,latanoprost,,1,,5,1,,,,,,CHEMICAL,,,
904,12483094,2,product containing unoprostone isopropyl,isopropyl unoprostone,,2,,12,2,,,,,,CHEMICAL,,,
905,12483094,2,oht - ocular hypertension,ocular hypertension,True,3,23.674118041992188,34,3,[2],,,,,DISEASE,,,1.0
906,12483094,3,unspecified glaucoma,glaucoma,False,1,13.013349533081055,28,1,[],,,,,DISEASE,,,0.0
907,12483094,4,,,False,,,,,,,,,,,,,
908,12483094,5,latanoprost product,latanoprost,,1,,9,1,,,,,,CHEMICAL,,,
909,12483094,5,product containing unoprostone isopropyl,unoprostone,,2,,20,2,,,,,,CHEMICAL,,,
910,12483094,5,oht - ocular hypertension,ocular hypertension,True,3,16.903539657592773,47,3,[5],,,,,DISEASE,,,1.0
911,12483094,6,,,False,,,,,,,,,,,,,
912,12483094,7,,,False,,,,,,,,,,,,,
913,12483094,8,latanoprost product,latanoprost,False,1,5.655191898345947,6,1,[],,,,,CHEMICAL,,,0.0
914,12483094,9,,,False,,,,,,,,,,,,,
915,12483094,11,latanoprost product,latanoprost,False,1,2.9189460277557373,10,1,[],,,,,CHEMICAL,,,0.0
916,12483094,12,latanoprost product,latanoprost,False,1,15.003471374511719,52,1,[],,,,,CHEMICAL,,,0.0
917,12483094,13,latanoprost product,latanoprost,False,1,11.40103530883789,6,1,[],,,,,CHEMICAL,,,0.0
918,12483094,14,latanoprost product,latanoprost,False,1,7.482060432434082,16,1,[],,,,,CHEMICAL,,,0.0
919,12483094,15,,,False,,,,,,,,,,,,,
920,12483094,16,latanoprost product,latanoprost,False,1,3.1472089290618896,2,1,[],,,,,CHEMICAL,,,0.0
921,12483094,17,,,False,,,,,,,,,,,,,
922,12660585,0,,,False,,,,,,,,,,,,,
923,12660585,1,,,False,,,,,,,,,,,,,
924,12660585,2,,,False,,,,,,,,,,,,,
925,12660585,3,,,False,,,,,,,,,,,,,
926,12660585,4,,,False,,,,,,,,,,,,,
927,12660585,5,,,False,,,,,,,,,,,,,
928,12660585,6,,,False,,,,,,,,,,,,,
929,12660585,7,,,False,,,,,,,,,,,,,
930,12660585,8,,,False,,,,,,,,,,,,,
931,12660585,9,,,False,,,,,,,,,,,,,
932,12660585,10,,,False,,,,,,,,,,,,,
933,12660585,11,,,False,,,,,,,,,,,,,
934,12660585,12,open cleft glaucoma,glaucoma,True,1,4.006814956665039,9,1,[12],,,,,DISEASE,,,1.0
935,12660585,13,,,False,,,,,,,,,,,,,
936,12660585,14,,,False,,,,,,,,,,,,,
937,12660585,15,,,False,,,,,,,,,,,,,
938,12660585,17,secondary / other glaucoma,glaucoma,True,1,23.79808807373047,13,1,"[34, 35, 28, 29, 36]",,,,,DISEASE,,,0.0
939,12660585,18,,,False,,,,,,,,,,,,,
940,12660585,19,,,False,,,,,,,,,,,,,
941,12660585,20,,,False,,,,,,,,,,,,,
942,12660585,21,,,False,,,,,,,,,,,,,
943,12660585,22,,,False,,,,,,,,,,,,,
944,12660585,23,,,False,,,,,,,,,,,,,
945,12660585,24,,,False,,,,,,,,,,,,,
946,12660585,25,,,False,,,,,,,,,,,,,
947,12660585,32,blurry vision,blurred vision,False,1,5.513283729553223,1,1,[],,,,,DISEASE,,,0.0
948,12660585,33,subjective vertigo,vertigo,,1,,16,1,,,,,,DISEASE,,,
949,12660585,33,punctate keratitis,keratitis,False,2,0.20954683423042297,24,2,[],,,,,DISEASE,,,0.0
950,12660585,34,,,False,,,,,,,,,,,,,
951,12660585,35,,,False,,,,,,,,,,,,,
952,12660585,36,,,False,,,,,,,,,,,,,
953,12660585,37,unspecified glaucoma,glaucoma,False,1,0.8861278295516968,26,1,[],,,,,DISEASE,,,0.0
954,12660585,38,,,False,,,,,,,,,,,,,
955,12660585,26,,,False,,,,,,,,,,,,,
956,12660585,27,,,False,,,,,,,,,,,,,
957,12660585,28,,,False,,,,,,,,,,,,,
958,12660585,29,,,False,,,,,,,,,,,,,
959,12660585,30,,,False,,,,,,,,,,,,,
960,12660585,31,stinging sensation,stinging,False,1,6.198756217956543,4,1,[],,,,,DISEASE,,,0.0
961,1524115,0,,,False,,,,,,,,,,,,,
962,1524115,1,,,False,,,,,,,,,,,,,
963,1524115,2,product containing levobunolol,levobunolol,False,1,25.24250030517578,5,1,[],,,,,CHEMICAL,,,0.0
964,1524115,3,,,False,,,,,,,,,,,,,
965,1524115,4,,,False,,,,,,,,,,,,,
966,1524115,5,product containing levobunolol,levobunolol,,1,,20,1,,,,,,CHEMICAL,,,
967,1524115,5,unspecified glaucoma,glaucoma,False,2,20.314123153686523,65,2,[],,,,,DISEASE,,,0.0
968,1524115,6,,,False,,,,,,,,,,,,,
969,1524115,7,product containing levobunolol,levobunolol,False,1,10.529834747314453,7,1,[],,,,,CHEMICAL,,,0.0
970,1524115,8,product containing levobunolol,levobunolol,False,1,21.352989196777344,12,1,[],,,,,CHEMICAL,,,0.0
971,1524115,9,,,False,,,,,,,,,,,,,
972,1524115,10,unspecified glaucoma,glaucoma,False,1,5.989066123962402,6,1,[],,,,,DISEASE,,,0.0
973,1524115,11,,,False,,,,,,,,,,,,,
974,1524115,12,,,False,,,,,,,,,,,,,
975,1524115,13,,,False,,,,,,,,,,,,,
976,25432143,0,,,False,,,,,,,,,,,,,
977,25432143,1,,,False,,,,,,,,,,,,,
978,25432143,2,travoprost product,travoprost,,1,,15,1,,,,,,CHEMICAL,,,
979,25432143,2,bimatoprost product,bimatoprost,,2,,27,2,,,,,,CHEMICAL,,,
980,25432143,2,oht - ocular hypertension,ocular hypertension,False,3,22.4469051361084,48,3,[],,,,,DISEASE,,,0.0
981,25432143,3,,,False,,,,,,,,,,,,,
982,25432143,4,,,False,,,,,,,,,,,,,
983,25432143,6,,,False,,,,,,,,,,,,,
984,25432143,7,pg - prostaglandin,prostaglandin,False,1,12.387063980102539,9,1,[],,,,,CHEMICAL,,,0.0
985,25432143,8,oht - ocular hypertension,ocular hypertension,False,1,8.120542526245117,66,1,[],,,,,DISEASE,,,0.0
986,25432143,9,,,False,,,,,,,,,,,,,
987,25432143,10,,,False,,,,,,,,,,,,,
988,25432143,11,,,False,,,,,,,,,,,,,
989,25432143,12,,,False,,,,,,,,,,,,,
990,25432143,14,atopic conjunctivitis,allergic conjunctivitis,False,1,19.311691284179688,7,1,[],,,,,DISEASE,,,0.0
991,25432143,15,,,False,,,,,,,,,,,,,
992,25432143,16,,,False,,,,,,,,,,,,,
993,25432143,17,,,False,,,,,,,,,,,,,
994,25432143,19,hyperaemia,hyperemia,False,1,5.584931373596191,25,1,[],,,,,DISEASE,,,0.0
995,25432143,20,,,False,,,,,,,,,,,,,
996,25432143,21,,,False,,,,,,,,,,,,,
997,25432143,23,,,False,,,,,,,,,,,,,
998,8694726,0,,,False,,,,,,,,,,,,,
999,8694726,1,,,False,,,,,,,,,,,,,
1000,8694726,2,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,,
1001,8694726,2,timolol product,timolol,,2,,10,2,,,,,,CHEMICAL,,,
1002,8694726,2,oht - ocular hypertension,ocular hypertension,False,3,28.383934020996094,24,3,[],,,,,DISEASE,,,0.0
1003,8694726,3,,,False,,,,,,,,,,,,,
1004,8694726,4,,,False,,,,,,,,,,,,,
1005,8694726,6,,,False,,,,,,,,,,,,,
1006,8694726,7,latanoprost product,latanoprost,,1,,21,1,,,,,,CHEMICAL,,,
1007,8694726,7,maleate timolol,timolol maleate,True,2,14.73206615447998,65,2,[8],,,,,CHEMICAL,,,1.0
1008,8694726,8,oht - ocular hypertension,ocular hypertension,True,1,15.211946487426758,17,1,[9],,,,,DISEASE,,,1.0
1009,8694726,9,latanoprost product,latanoprost,,1,,13,1,,,,,,CHEMICAL,,,
1010,8694726,9,maleate timolol,timolol maleate,True,2,9.408781051635742,26,2,[10],,,,,CHEMICAL,,,3.0
1011,8694726,10,timolol product,timolol,False,1,7.061126708984375,12,1,[],,,,,CHEMICAL,,,0.0
1012,8694726,11,latanoprost product,latanoprost,,1,,2,1,,,,,,CHEMICAL,,,
1013,8694726,11,timolol product,timolol,False,2,6.919124603271484,45,2,[],,,,,CHEMICAL,,,0.0
1014,8694726,12,latanoprost product,latanoprost,,1,,3,1,,,,,,CHEMICAL,,,
